image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_05790.jpg,0.999076247,0.010781358,0.000320381,0.000478061,0.027489211,0.000791725,0.006745098,0.84065491
img_05792.jpg,0.984759271,0.02583102,0.035038084,0.004642518,0.061034385,0.121716619,0.421905667,0.915100992
img_05794.jpg,0.996044636,0.065662108,0.004666775,0.020173572,0.06141343,0.106339529,0.007846381,0.115612805
img_05805.jpg,0.899124622,0.177004293,0.577900171,0.004597094,0.00034582,0.497993678,0.020163801,0.918035984
img_05813.jpg,0.982297242,0.166134015,0.030281663,0.428172737,0.061398357,0.258806974,0.042294163,0.156750381
img_05817.jpg,0.932163179,0.054326512,0.033176214,0.019934474,0.02130449,0.159096375,0.677972317,0.976559281
img_05824.jpg,0.997695863,0.000840527,0.01241658,0.000164462,0.948819697,0.031069437,0.021509964,0.749734402
img_05828.jpg,0.999929547,0.006359924,0.000200493,0.000297433,0.288224012,0.015275194,0.000612964,0.007199699
img_05835.jpg,0.942733526,0.293224156,0.033888634,0.013768293,0.166645512,0.046814427,0.068967871,0.80057317
img_05838.jpg,0.999937296,0.246377498,0.00021244,0.000105262,0.000265321,0.173664212,0.000561652,0.00285102
img_05857.jpg,0.999923468,0.141181633,0.000263025,0.0002122,0.000367788,0.04699029,0.001121272,0.012902205
img_05864.jpg,0.999714196,0.726582289,9.11E-05,0.000247214,0.002976989,0.027597077,0.002335494,0.042179931
img_05879.jpg,0.998402297,0.122214615,0.002734352,0.001039236,0.04027503,0.212947443,0.006517937,0.041759264
img_05882.jpg,0.971662223,0.061198995,0.063324824,0.013860728,0.040301394,0.1546323,0.337136418,0.669237554
img_05896.jpg,0.998923361,0.009627531,0.006103573,0.03328719,0.054726087,0.027047234,0.003051945,0.251414627
img_05908.jpg,0.945625007,0.362401783,0.059568204,0.035723515,0.415998459,0.496686101,0.017315991,0.096235365
img_05915.jpg,0.135097325,0.253686547,0.616480768,0.013425974,0.241475508,0.035724703,0.024818515,0.913193941
img_05916.jpg,0.937310755,0.460249573,0.020210817,0.00296285,0.166798577,0.02425288,0.079422161,0.956806839
img_05922.jpg,0.998986304,0.036589883,0.054943223,0.008016797,0.009211946,0.056707352,0.006591379,0.316803217
img_05927.jpg,0.999981761,0.005054489,0.001055489,0.000466574,0.008624627,0.006722044,0.000478701,0.00485377
img_05940.jpg,0.999929786,0.008241739,0.000163684,0.000281149,0.485481411,0.019066028,0.000272524,0.005690759
img_05948.jpg,0.897018552,0.202622995,0.087546393,0.0038822,0.971238911,0.102683231,0.003656131,0.27878198
img_05950.jpg,0.998938262,0.009526687,0.007268408,0.006117235,0.310782284,0.037849624,0.003534398,0.130703241
img_05953.jpg,0.863204896,0.156239063,0.101130471,0.0285016,0.033782758,0.385396272,0.526653588,0.897581756
img_05958.jpg,0.188124225,0.251417488,0.46888721,0.012558739,0.130678341,0.095166944,0.005498792,0.98225981
img_05960.jpg,0.954849064,0.184893772,0.093454622,0.012629099,0.04970248,0.210058898,0.116060503,0.824747205
img_05963.jpg,0.982256353,0.027204618,0.028506709,0.00947213,0.098033443,0.127937615,0.182713732,0.905071676
img_05967.jpg,0.999988794,0.000510087,0.011773575,5.50E-05,0.021950066,0.001908607,0.00013337,0.801055133
img_05976.jpg,0.923508286,0.059911288,0.038365059,0.02446341,0.02410165,0.173753574,0.686284363,0.971440375
img_05979.jpg,0.932095408,0.002338456,0.028234296,0.000413515,0.974117041,0.006396577,0.002865759,0.67083621
img_05981.jpg,0.67408973,0.145255446,0.286938488,0.003205512,0.696731508,0.045784958,0.009382395,0.680224776
img_05989.jpg,0.985589206,0.044872873,0.004264696,0.001136749,0.619294047,0.007403242,0.029339964,0.952392876
img_06001.jpg,0.9966259,0.086414516,0.007875615,0.009651676,0.034292422,0.027832344,0.01060444,0.107470155
img_06003.jpg,0.999960899,0.030054027,0.003221282,2.24E-05,0.000608552,0.022372618,0.001569582,0.229179636
img_06010.jpg,0.926200151,0.098819315,0.069922626,0.019801872,0.054656174,0.253864229,0.335916251,0.901597857
img_06021.jpg,0.006629333,0.661017597,0.770704627,0.004414502,0.009672906,0.038904466,0.047950551,0.977202952
img_06033.jpg,0.418343365,0.432007551,0.895185411,0.001382568,0.338804424,0.003953127,0.012930858,0.849722445
img_06037.jpg,0.979586184,0.039690759,0.012931772,0.001420017,0.023215527,0.000791114,0.959213495,0.330970019
img_06038.jpg,0.386239588,0.262074411,0.191942826,0.030295787,0.040583003,0.095365919,0.219804674,0.976047277
img_06042.jpg,0.562573731,0.415406674,0.191585541,0.001488399,0.039809465,0.034519892,0.380610079,0.99459368
img_06059.jpg,0.999757111,0.001823766,0.001939264,0.000514532,0.730985701,0.00707118,0.003795797,0.01819689
img_06065.jpg,0.943933308,0.15504837,0.065390378,0.027854359,0.034388982,0.426387757,0.208162203,0.905847967
img_06067.jpg,0.006717782,0.683937609,0.742669761,0.005167255,0.019583205,0.032942019,0.039762903,0.981938243
img_06076.jpg,0.99995327,0.996283472,6.02E-06,1.08E-07,0.006813786,0.00404376,1.12E-05,0.003623221
img_06097.jpg,0.873034537,0.191323653,0.071376011,0.008470717,0.073862858,0.101154737,0.2908521,0.903465033
img_06099.jpg,0.9697963,0.405440599,0.008813483,0.000771057,0.773455381,0.003630548,0.018878512,0.364543378
img_06101.jpg,0.184319541,0.15245685,0.971727312,0.000825117,0.008874076,0.054491092,0.000193251,0.985571384
img_06103.jpg,0.999581039,0.001260266,0.002876231,0.000217546,0.719923556,0.00378391,8.92E-05,0.341734052
img_06137.jpg,0.000709293,0.570567548,0.933745921,0.000232918,0.000652796,0.015417188,0.003362203,0.998767257
img_06144.jpg,0.95440954,0.114949778,0.058591697,0.019031916,0.081969738,0.433935642,0.022737097,0.837692559
img_06147.jpg,0.880881131,0.669431686,0.197253048,0.000795579,0.003845081,0.001338044,0.337283313,0.726633787
img_06165.jpg,0.8544541,0.130914047,0.151396066,0.021265421,0.442557663,0.215496764,0.017117731,0.789722383
img_06174.jpg,0.992607713,0.385032058,0.006336369,0.053492952,0.044725426,0.294151455,0.003164592,0.01525221
img_06186.jpg,0.999885917,0.568684459,0.00064535,0.000145798,0.000104526,0.244842455,0.001091111,0.005608286
img_06189.jpg,0.99814713,0.138193712,0.004086633,0.001126268,0.001140244,0.009922051,0.03482151,0.272107393
img_06203.jpg,0.960067272,0.03183971,0.016031208,0.009894209,0.009382569,0.154578358,0.624921322,0.99352926
img_06207.jpg,0.998865724,0.066476896,0.014848917,0.560379684,0.033180695,0.830545068,0.001479003,0.031053729
img_06210.jpg,0.961150885,0.046835482,0.045466885,0.012782706,0.028440729,0.133691341,0.418466002,0.931770921
img_06211.jpg,0.997398019,0.009587762,0.005066717,0.012301187,0.589064956,0.159126833,0.002604721,0.115180165
img_06237.jpg,0.95860678,0.051553279,0.009261234,0.010980297,0.106022179,0.036958184,0.185208559,0.882569551
img_06238.jpg,0.98380959,0.326251566,0.022456063,0.063876502,0.553687096,0.512034774,0.005989487,0.058516808
img_06259.jpg,0.680416524,0.006324515,0.003442856,0.000363497,0.050916687,0.001230821,0.035045676,0.708702147
img_06261.jpg,0.959691882,0.045090012,0.067265809,0.015027058,0.065633699,0.137242734,0.591494143,0.965179443
img_06268.jpg,0.894874275,0.01392933,0.055447236,0.002684026,0.032285061,0.015892791,0.176424682,0.897888243
img_06272.jpg,0.725597024,0.084269606,0.013244341,0.00023212,0.992389381,0.00169324,0.000423656,0.372577965
img_06273.jpg,0.999962211,0.079219125,0.000223117,0.000121203,0.0004821,0.140921235,0.000729964,0.007340113
img_06285.jpg,0.169551179,0.536507547,0.86834234,0.009724668,0.229945228,0.18775636,0.009393864,0.964041591
img_06294.jpg,0.999887943,0.004193203,0.000544236,0.000102118,0.323177367,0.008562378,0.000375545,0.03522034
img_06302.jpg,0.999325633,0.007172884,0.005182163,0.098851442,0.07435476,0.588976562,0.002982184,0.044165786
img_06311.jpg,0.999507904,0.418366522,0.000850242,0.000226284,0.000653868,0.468748569,0.001001052,0.029167563
img_06318.jpg,0.932967246,0.106390946,0.11898756,0.010294188,0.021312438,0.341800779,0.509736001,0.905119717
img_06321.jpg,0.951936364,0.051102538,0.021912411,0.006712464,0.018937994,0.082817569,0.354860842,0.991340578
img_06324.jpg,0.920826614,0.035693452,0.065753028,0.02361073,0.625349402,0.165606529,0.081449844,0.786460519
img_06332.jpg,0.956755698,0.083133213,0.019790173,0.011588544,0.306786746,0.051116884,0.252719849,0.286720961
img_06345.jpg,0.996506512,0.005929784,0.015717816,0.002506846,0.611434698,0.018280916,0.005989924,0.645343482
img_06346.jpg,0.98634851,0.019043576,0.018535158,0.00045141,0.980913103,0.035718538,0.001659433,0.113693729
img_06349.jpg,0.915527046,0.014719745,0.000694659,3.14E-06,0.999805272,0.000436314,1.78E-06,0.197863311
img_06368.jpg,0.918103516,0.072855167,0.171971485,0.051647112,0.532112658,0.292867512,0.051408511,0.254469156
img_06369.jpg,0.990867496,0.000455782,0.014110117,0.000312186,0.707760453,0.032666955,0.005879889,0.990245461
img_06371.jpg,0.582828224,0.886103332,0.130969003,0.002284924,0.047895528,0.005541363,0.781521082,0.532344282
img_06373.jpg,0.625566065,0.009982972,0.740971267,0.018384477,0.055011433,0.008513794,0.002117554,0.98294872
img_06401.jpg,0.925121725,0.122460529,0.05220484,0.026209593,0.492669404,0.036265787,0.05166246,0.544913411
img_06412.jpg,0.6203354,0.309418976,0.1385618,0.002162196,0.055900387,0.045604318,0.370433301,0.994412124
img_06424.jpg,0.998609126,0.011221295,0.001328175,0.002270547,0.340780735,0.006529177,0.040289205,0.05850805
img_06426.jpg,0.999954581,0.000177417,0.001748459,0.000153489,0.001222614,0.369110435,0.000673298,0.902628899
img_06440.jpg,0.996960163,0.01074924,0.003488236,0.000123406,0.847878218,0.031079063,0.006761257,0.047226448
img_06455.jpg,0.997274697,0.004179846,0.004663201,0.181781366,0.800303996,0.203721434,0.002057279,0.215934947
img_06469.jpg,0.999994755,0.00025371,1.04E-06,8.77E-06,0.159900755,0.011361672,2.01E-06,0.076541349
img_06475.jpg,0.991689563,0.012955683,0.023002096,0.003007077,0.046459317,0.341167867,0.054028258,0.770050049
img_06477.jpg,0.899372399,0.037821181,0.017680403,0.005303218,0.019411486,0.103359118,0.569951177,0.986204624
img_06489.jpg,0.996589541,0.003178749,0.000314782,0.000118583,0.991386831,0.005065926,5.55E-05,0.149370924
img_06496.jpg,0.999405503,0.035397679,0.001366299,0.002091413,0.016765293,0.075781047,0.002841781,0.320308566
img_06506.jpg,1,8.82E-06,1.45E-07,3.92E-07,0.000232215,0.00041531,3.71E-06,0.011465955
img_06508.jpg,0.995551646,0.008799635,0.007182483,0.336668313,0.34026134,0.211278915,0.02312994,0.64118135
img_06510.jpg,0.992435992,0.018206326,0.083871424,0.002673193,0.225482374,0.024329359,0.043050364,0.645334423
img_06521.jpg,0.947134376,0.114900097,0.029468577,0.008666022,0.01811566,0.095628284,0.318107247,0.940441012
img_06522.jpg,0.998559415,0.006263379,0.0058231,0.00135467,0.029199526,0.06686876,0.022269033,0.631711364
img_06525.jpg,0.999410987,0.056966335,0.002547686,0.00209056,0.004833372,0.010343503,0.014169854,0.238440916
img_06541.jpg,0.850650132,0.273759872,0.118904687,0.069968536,0.230270371,0.182632536,0.229047641,0.791950285
img_06547.jpg,0.99879092,0.090851709,0.004897726,0.000691259,0.47484532,0.000471299,0.016287237,0.700002193
img_06549.jpg,0.997527897,0.034114361,0.008377628,0.000189441,0.032793332,0.023386525,0.006635748,0.00993216
img_06555.jpg,0.992647052,0.056986637,0.013574174,0.005227616,0.014733452,0.130924195,0.003472329,0.468922138
img_06559.jpg,0.999690771,0.022460496,8.37E-05,6.55E-05,0.711992502,0.002252185,0.000221868,0.429153651
img_06564.jpg,0.998489857,0.020682011,0.006823237,0.074463658,0.033878338,0.089775607,0.002942285,0.193166509
img_06571.jpg,0.999883652,0.063934982,0.000559254,0.033782244,0.00246367,0.046466004,0.001450037,0.171233773
img_06585.jpg,0.979240417,0.014622024,0.006572083,6.71E-05,0.986890316,0.011942854,0.002498765,0.51122272
img_06608.jpg,0.999575078,0.012649843,0.009655956,0.664502561,0.016663954,0.402687967,0.001727918,0.018048473
img_06611.jpg,0.002697121,0.823423743,0.94728452,0.002093844,0.011913675,0.298648894,0.005668115,0.984872222
img_06614.jpg,0.998104811,0.032678727,0.013414453,0.497046262,0.17334722,0.676773906,0.001729867,0.038008284
img_06616.jpg,0.904191315,0.048133306,0.045073189,0.006031281,0.022261107,0.10175734,0.792376876,0.992128491
img_06630.jpg,0.965887368,0.164444953,0.070695467,0.020903628,0.067543387,0.187691048,0.093078457,0.803763568
img_06637.jpg,0.994663358,0.002415545,0.018999768,0.000642299,0.990647256,0.04223812,0.001021662,0.1075399
img_06642.jpg,0.918369889,0.039640356,0.02424458,0.004136755,0.014955155,0.099165916,0.69136095,0.996484041
img_06646.jpg,0.999986529,0.003543443,1.28E-05,3.12E-06,0.643410087,0.023792053,7.88E-06,0.000114321
img_06658.jpg,0.927212477,0.044879317,0.030174039,0.013367645,0.016823266,0.20162341,0.670305014,0.982738316
img_06662.jpg,0.98786062,0.050360233,0.049558736,0.007838552,0.261526376,0.016065363,0.032274827,0.669196665
img_06663.jpg,0.999241352,0.006169404,0.000967037,0.010922472,0.665448189,0.580568075,0.000539154,0.002741767
img_06673.jpg,0.999839067,0.000429423,0.000629017,1.92E-05,0.207929894,0.001045076,0.001260121,0.569998622
img_06681.jpg,0.996510088,0.007232771,0.013705906,0.012004806,0.052319482,0.001300917,0.200882539,0.907319605
img_06684.jpg,0.998724043,0.007336021,0.002478,0.003839008,0.106835045,0.072064452,0.012816109,0.344549298
img_06685.jpg,0.989413202,0.001815741,0.001110721,2.74E-05,0.998757005,0.002808859,2.28E-05,0.074305512
img_06690.jpg,0.261986405,0.192484036,0.931842983,0.008302113,0.069165364,0.069908567,0.000943997,0.961016893
img_06698.jpg,0.952744246,0.074933924,0.096399345,0.006162345,0.016160302,0.32189852,0.522146523,0.887106597
img_06732.jpg,0.999833941,0.006317854,0.001037563,0.001615038,0.028214239,0.04756701,0.004272508,0.178145468
img_06734.jpg,0.999990106,0.010992664,4.52E-05,2.20E-06,0.000530168,0.00064365,3.04E-05,0.00360683
img_06748.jpg,0.001044853,0.547521591,0.886531293,0.000789127,0.001331569,0.031077109,0.009555603,0.997662306
img_06756.jpg,0.99856323,0.035799764,0.012460087,0.072206974,0.161847502,0.662651539,0.002158143,0.014537704
img_06780.jpg,0.928080857,0.080600508,0.037554473,0.006220181,0.009059154,0.194479123,0.512744606,0.980807126
img_06783.jpg,0.902665436,0.042150464,0.024092056,0.009218716,0.011024254,0.128089517,0.769200802,0.995990098
img_06798.jpg,0.995618105,0.31953603,0.00584409,0.049974754,0.013174305,0.306520402,0.004078448,0.030121405
img_06800.jpg,0.975477934,0.109235533,0.02784075,0.039519161,0.204897448,0.224560991,0.031098146,0.337511241
img_06806.jpg,0.996482968,0.000371285,0.002845136,0.001204388,0.462524205,0.000580785,0.0205054,0.980724931
img_06807.jpg,0.995105863,0.01192843,0.006997805,0.00432393,0.128891155,0.002936941,0.809930265,0.274685681
img_06808.jpg,0.995236576,0.264721185,0.029953605,0.005595001,0.001040746,0.640328228,0.006216751,0.811127305
img_06812.jpg,0.999999404,6.15E-05,3.33E-07,4.26E-06,0.000641593,0.000147177,2.53E-05,0.427757084
img_06831.jpg,0.994186878,0.185488179,0.000213352,1.94E-05,0.16317527,0.00015231,0.007143465,0.050466064
img_06832.jpg,0.999827385,0.002706343,0.001482372,0.022362916,0.182672098,0.600408792,0.000535608,0.010405962
img_06845.jpg,0.970115066,0.143982857,0.104825579,0.081774481,0.12207453,0.171622023,0.046271987,0.224177465
img_06849.jpg,0.804003954,0.109549619,0.056475751,0.006080441,0.031308491,0.060097169,0.675051272,0.986609995
img_06851.jpg,0.730570138,0.170280024,0.12901175,0.024202289,0.13166216,0.195805758,0.368938625,0.930291414
img_06859.jpg,0.979103327,0.004040393,0.101333573,0.007271405,0.901441216,0.107959956,0.014074474,0.357091278
img_06860.jpg,0.833492935,0.339962363,0.339017808,0.038851283,0.785417318,0.017651573,0.086093657,0.80213052
img_06870.jpg,0.990723193,0.140523747,0.000316182,3.28E-05,0.156927615,0.000215376,0.008896227,0.085310452
img_06892.jpg,0.993131101,0.069289945,0.01212848,0.007483658,0.020832811,0.035494443,0.021825995,0.872704625
img_06893.jpg,0.965814531,0.024654064,0.034401916,0.003070043,0.012894591,0.136545688,0.540652335,0.971425056
img_06899.jpg,0.98442632,0.034457888,0.01909559,0.012548264,0.420852304,0.008920847,0.812228143,0.344759375
img_06902.jpg,0.99860245,2.37E-05,0.006930865,5.90E-06,0.999730647,0.000322395,0.000285475,0.90358144
img_06909.jpg,0.999997377,0.000108202,4.45E-07,1.62E-06,0.185043544,0.004105041,2.30E-06,0.067428842
img_06914.jpg,0.847564936,0.195538089,0.057547268,0.003463827,0.882533312,0.03886652,0.010492546,0.265909135
img_06916.jpg,0.999424458,0.029194122,0.056355119,0.005934582,0.005818183,0.065863036,0.003790525,0.192662999
img_06921.jpg,0.999270976,0.00733434,0.000691946,0.000386377,0.031511471,0.013004885,0.008202537,0.537403524
img_06922.jpg,0.766724288,0.141519353,0.094703764,0.024926761,0.074377097,0.15621087,0.53782624,0.926611125
img_06936.jpg,0.998513997,0.005684697,0.00380446,0.001224387,0.119726695,0.009730538,0.005220905,0.196244985
img_06939.jpg,0.884057522,0.167501211,0.091018856,0.009313224,0.019771384,0.283866107,0.357105792,0.960562527
img_06946.jpg,0.781966746,0.126237437,0.281032205,0.02006943,0.358755708,0.187409997,0.060462151,0.842369676
img_06947.jpg,0.758376062,0.059594855,0.00843691,0.000100157,0.995141387,0.001017929,0.000227854,0.272886813
img_06955.jpg,0.961050689,0.248161048,0.092714347,0.00465872,0.011671561,0.049180198,0.032060884,0.947060227
img_06959.jpg,0.98335588,0.313438624,0.009199372,0.004198702,0.134144485,0.06826447,0.027953064,0.028254693
img_06962.jpg,0.917840898,0.090723135,0.064126834,0.027614735,0.046895761,0.231446519,0.498857856,0.886028886
img_06966.jpg,0.958097339,0.057429269,0.021065509,0.009091268,0.024643756,0.083712533,0.277651906,0.989899814
img_06975.jpg,0.997066319,0.010215025,0.007326821,0.000871301,0.001647468,0.067262337,0.689897537,0.977154076
img_06985.jpg,0.99152571,0.103048824,0.013857319,0.027941741,0.029152671,0.237998143,0.014449665,0.561470985
img_06986.jpg,0.995732009,0.206763446,0.027464597,0.008619479,0.01715428,0.348179668,0.030838301,0.080867216
img_07005.jpg,0.99891758,0.030727588,0.002775932,0.001958178,0.030953396,0.36172536,0.003760859,0.057237495
img_07023.jpg,0.999495506,0.000147305,0.000310191,9.69E-05,0.00144384,0.000399795,0.412255824,0.985707343
img_07043.jpg,0.974084795,0.005437846,0.007877281,0.000732016,0.996205926,0.009446119,0.000868149,0.09537001
img_07044.jpg,0.641421199,0.540366232,0.603280246,0.120288804,0.057907563,0.509248257,0.052291274,0.720461249
img_07045.jpg,0.860848427,0.496436536,0.042096648,0.00665032,0.3767474,0.051652543,0.072023205,0.825966299
img_07050.jpg,0.999459922,0.006520553,0.000514099,0.008065077,0.653303146,0.445042789,0.000416636,0.001267744
img_07051.jpg,0.999127448,0.994964242,0.000530945,3.53E-06,0.001676856,0.012941428,0.000274905,0.595923185
img_07054.jpg,0.998388171,0.649468541,0.001178771,0.001202279,0.022231899,0.02383209,0.002467422,0.175315171
img_07060.jpg,0.927103341,0.584675729,0.172885194,0.023777548,0.049113084,0.746629655,0.071133062,0.930641592
img_07062.jpg,0.971354842,0.065619074,0.065601967,0.008334679,0.777893841,0.103414729,0.070659928,0.064952485
img_07065.jpg,0.997067511,0.108437829,0.104831867,0.000589165,0.004799602,0.286404371,0.004326863,0.73062396
img_07068.jpg,0.770985842,0.358674884,0.240422577,0.04436167,0.11513342,0.373498052,0.105961226,0.894516766
img_07079.jpg,0.995347083,0.001739974,0.018778095,0.001558546,0.991097212,0.016429733,0.002616514,0.119225524
img_07084.jpg,0.092312045,0.698200822,0.902627349,0.003564007,0.109706469,0.013248405,0.008751231,0.914970636
img_07086.jpg,0.711255491,0.356834233,0.259604961,0.022674039,0.039494891,0.295314312,0.367909282,0.90698272
img_07094.jpg,0.962631524,0.028854148,0.069048993,0.016659172,0.425300062,0.023730276,0.082091339,0.800817549
img_07103.jpg,0.999455988,0.002069763,0.001450703,0.001097774,0.110152788,0.006756763,0.002797045,0.226795316
img_07110.jpg,0.993455827,0.025486758,0.005894449,0.001434584,0.202801213,0.019350428,0.012551709,0.866549313
img_07120.jpg,0.769604921,0.154936895,0.174178332,0.028266165,0.333909422,0.085207365,0.111656509,0.920481384
img_07122.jpg,0.995848894,0.084274903,0.005680162,0.010559832,0.081309773,0.068273172,0.011116151,0.472942203
img_07137.jpg,0.999358833,0.29278934,0.000618795,1.05E-05,0.012716361,0.002260468,0.00062645,0.96744138
img_07143.jpg,0.998636186,0.000384207,0.000518542,0.001853726,0.98440659,0.034602787,0.000117881,0.90219295
img_07146.jpg,0.996046484,0.005822087,0.005087948,0.014456178,0.894683421,0.033206642,0.110901192,0.213441417
img_07147.jpg,0.998799086,0.000875073,3.81E-05,1.40E-07,0.999857068,9.52E-06,1.61E-06,0.126880735
img_07149.jpg,0.999913454,0.004274534,0.001208703,0.002612036,0.038742196,0.006597712,0.003712985,0.05759294
img_07156.jpg,0.998674512,0.106705002,0.001541999,0.000479838,0.017696252,0.038870312,0.003450467,0.062582389
img_07157.jpg,0.998351336,0.394498855,0.048549023,0.001433753,0.000607982,0.953862488,0.000764744,0.109150693
img_07160.jpg,0.990343213,0.032495517,0.000766218,7.17E-06,0.990697265,0.000765552,0.000137648,0.561023295
img_07173.jpg,0.997203231,0.004859847,0.012958292,0.00314756,0.652405143,0.028911572,0.006362983,0.618796825
img_07179.jpg,0.990232706,0.011686339,0.020824445,0.00822399,0.952107072,0.064782754,0.01883235,0.050624404
img_07183.jpg,0.99856025,0.094349384,0.115249105,0.000160893,0.002275324,0.269386709,0.004104726,0.893445194
img_07187.jpg,0.94645834,0.03842416,0.21561645,0.029411804,0.469155699,0.144547701,0.046555743,0.710848033
img_07188.jpg,0.999993443,0.011434067,2.16E-06,2.45E-06,0.000317686,0.000244496,0.01351381,0.174690485
img_07191.jpg,0.989264846,0.017002387,0.102723591,0.016559178,0.357417911,0.22915189,0.039645791,0.110855125
img_07192.jpg,1,2.95E-07,2.64E-07,2.28E-07,0.007906064,0.001084257,1.93E-07,0.004855169
img_07199.jpg,0.995655775,0.127862751,0.000605314,0.000351956,0.205282941,0.000615254,0.011891999,0.775687754
img_07213.jpg,0.992381275,0.060978767,0.065600485,0.016471991,0.120595753,0.458875567,0.017214866,0.073213823
img_07224.jpg,0.965930045,0.005569594,0.076801121,0.046019781,0.862489939,0.215879649,0.004147681,0.069364883
img_07231.jpg,0.797080398,0.346423596,0.01812876,0.006675055,0.08907105,0.010279754,0.099496,0.320077002
img_07237.jpg,0.996362627,0.296539992,0.003597988,0.033339027,0.017093385,0.275109172,0.004151402,0.022158125
img_07251.jpg,0.936234236,0.041090749,0.022378547,0.013434865,0.00768624,0.075387239,0.69873786,0.989682794
img_07270.jpg,0.981261253,0.001903516,0.001856497,3.95E-06,0.993055761,0.000938192,1.65E-05,0.430003226
img_07278.jpg,0.999930024,0.000843748,0.00032073,0.000253093,0.197351888,0.004653767,0.000517243,0.021052476
img_07304.jpg,0.998553574,0.039857231,0.004469472,0.013722009,0.024444096,0.441540509,0.000719337,0.088851579
img_07314.jpg,0.209032163,0.385004938,0.371124893,0.009969968,0.032481819,0.038189474,0.024149742,0.988416195
img_07318.jpg,0.113979347,0.469890207,0.455037653,0.035556372,0.139481261,0.16532357,0.02799063,0.971025884
img_07319.jpg,0.975355685,0.05748482,0.015362802,0.004484415,0.008203968,0.083853364,0.234562978,0.964865386
img_07330.jpg,0.926568806,0.262486249,0.132359624,0.025093315,0.0325449,0.429951429,0.338487983,0.842474401
img_07348.jpg,0.998733938,0.01251475,0.004542276,0.000325164,0.052604184,0.013237576,0.000690946,0.035823658
img_07352.jpg,0.999245167,0.018476913,0.000294965,3.90E-05,0.064560957,0.001804927,0.00244729,0.599918723
img_07354.jpg,0.999992013,0.000543249,0.000148167,0.000176533,0.001803894,0.001464999,0.005016849,0.513173044
img_07371.jpg,0.087763101,0.255261332,0.679324031,0.009039075,0.209403902,0.026972592,0.009414124,0.958236158
img_07375.jpg,0.964513004,0.054591365,0.090641491,0.002859978,0.007777173,0.271974862,0.592103601,0.868421316
img_07409.jpg,0.999978185,0.000156574,1.15E-05,3.93E-06,0.026496334,2.78E-05,0.000295534,0.982926488
img_07417.jpg,0.626536548,0.054694351,0.025121549,0.000301966,0.010181895,0.009916114,0.024445834,0.779909134
img_07419.jpg,0.493952185,0.087496698,0.435133576,0.004129753,0.836423934,0.005414334,0.005803369,0.877058268
img_07420.jpg,0.991366327,0.068124965,0.198673949,0.59052664,0.009639988,0.151180297,0.007072051,0.074571766
img_07426.jpg,0.999904633,0.018241297,0.000263792,0.001191103,0.014292019,0.001575347,0.003990481,0.480467886
img_07428.jpg,0.994505107,0.015979391,0.043635163,0.083827429,0.104706548,0.054505859,0.023011414,0.588623464
img_07434.jpg,0.986939967,0.493257493,0.009180291,9.36E-05,0.982286513,0.045564063,0.006783529,0.003097305
img_07436.jpg,0.826897085,0.089115843,0.075453378,0.012914314,0.066138521,0.154286936,0.426284105,0.959793568
img_07448.jpg,0.999351919,0.009446346,0.002518333,0.003650433,0.018270586,0.042877749,0.003614641,0.473472238
img_07460.jpg,0.992329895,0.03159678,0.003763747,0.004482468,0.066423364,0.056942806,0.023359079,0.419066608
img_07467.jpg,0.999637127,0.001924353,0.00105072,0.000806128,0.106169969,0.005627124,0.002758643,0.172894821
img_07469.jpg,0.11117965,0.159543782,0.97494328,0.000513368,0.007401606,0.053662736,9.75E-05,0.991153181
img_07474.jpg,0.998587251,0.017956797,0.00299794,6.70E-05,0.024239389,0.001435315,0.006625215,0.962240875
img_07501.jpg,0.986854792,0.317471564,0.017563425,0.000292785,0.973434091,0.073639438,0.006292022,0.007138191
img_07505.jpg,0.985238254,0.095455386,0.046278514,0.025072066,0.118281968,0.146710247,0.068868443,0.656631589
img_07508.jpg,0.979075253,0.056562189,0.010206396,0.008738909,0.306340724,0.057667762,0.131638959,0.223242015
img_07514.jpg,0.998211503,0.002360252,0.002137911,0.003480919,0.980531871,0.004022293,0.00027817,0.475645304
img_07526.jpg,0.634826481,0.389683366,0.111602806,0.030898239,0.244720221,0.269962072,0.142238528,0.787303448
img_07528.jpg,0.999964595,0.003523271,0.000108613,0.000213507,0.282371014,0.014756907,0.000387651,0.007023435
img_07538.jpg,0.923603952,0.081545934,0.058822736,0.026927831,0.046752375,0.233889714,0.499651551,0.903460681
img_07543.jpg,0.999755085,0.00025588,0.001111804,2.50E-05,0.987336338,6.43E-06,0.000300078,0.790255904
img_07553.jpg,0.985349774,0.597297013,0.006417413,3.93E-05,0.795889974,0.001678922,0.007716964,0.014874762
img_07561.jpg,0.999905109,0.004032275,0.000681746,4.09E-05,0.001629689,0.029411068,0.003405597,0.123306029
img_07563.jpg,0.745067835,0.361752093,0.265327573,0.031722859,0.080208868,0.31505999,0.149100333,0.933191657
img_07574.jpg,0.999248683,0.00770246,0.001512901,0.003169784,0.326421499,0.010717766,0.023758972,0.046872932
img_07578.jpg,0.010133573,0.509945691,0.74916023,0.000735894,0.002353839,0.223635167,0.022099359,0.998134077
img_07580.jpg,0.995423734,0.136623651,0.142231002,0.000705501,0.002764869,0.33335939,0.009546126,0.802723646
